url,product_name,reviewer_name,review_title,review_text,review_rating,verified_purchase,review_date,helpful_count,uniq_id,scraped_at,cleaned_text,review_month,label
https://www.amazon.co.uk/dp/B01LXIK21R,"Dockers Men's Shorewood Fisherman Sandal, Briar, 6 UK",goh yg,foam too soft,"A bit bigger.The foam will sunk in and your feet will feel the bottom.Due to a bit oversize when walking, the area near the toe cap is rubbing my toes.",3.0,True,2020-08-21,,919f1cb2-fbcc-51c2-a740-d02fa83c5717,24/12/2021 02:26:29,bit biggerthe foam sunk foot feel bottomdue bit oversize walking area near toe cap rubbing toe,2020-08,NEGATIVE
https://www.amazon.co.uk/dp/B07N13RVBK,Skechers Women&#39;s Go Walk 5-15918 Sneaker,Amazon Customer,Way too narrow!,Nice shoes and good bottom support but way way too narrow and pinches my toes. I have small narrow childlike feet and these are still way too narrow! Not accurate sizing.,3.0,True,2021-06-25,,24a5e453-62e2-568c-9360-3a887c78fc73,24/12/2021 02:26:29,nice shoe good bottom support way way narrow pinch toe small narrow childlike foot still way narrow accurate sizing,2021-06,NEGATIVE
https://www.amazon.co.uk/dp/B07Z5RLKNW,"ECCO Men's ST. 1 Hybrid Lite Plain Toe Oxofrd, Shale Nubuck, 13-13.5",Doodle,"Super comfortable shoe, but color is a bit off","Loved the shoe - super comfortable. Only problem was the color - kid of a taupe-y grey.  Just a little off for my clothing colors.  Would have been great if it was a true dark charcoal grey - otherwise, straight black always works, but sadly, that was not a color option.",3.0,True,2021-10-23,,629bfda2-d00f-53e4-bf95-3114f7fcd39b,24/12/2021 02:26:29,loved shoe super comfortable problem color kid taupey grey little clothing color would great true dark charcoal grey otherwise straight black always work sadly color option,2021-10,NEGATIVE
https://www.amazon.co.uk/dp/B085B35SPM,"OshKosh B'Gosh Girls' OF20L08B Sneaker, Light Grey, 7 Toddler",Rynna14,Trashed Box,The shoes themselves are super cute but the box came trashed! I wouldn't say it was beat up during transit either. I was disappointed because they are a gift.,3.0,True,2021-09-22,,e88dca44-fcfe-5cf3-b0fd-60b4dc446c3b,24/12/2021 02:26:30,shoe super cute box came trashed wouldnt say beat transit either disappointed gift,2021-09,NEGATIVE
https://www.amazon.co.uk/dp/B081FJ7SPM,Zoe and Zac girls 081202-Parent Gladiators Brown Size: 5.5 Toddler,Nicole Reid,Super cute but the zipper is awful,"These shoes fit my daughter as hoped, and they are SUPER cute. However, the zippers on the back are unbelievably hard to zip and unzip. I would much rather have bought her shoes that she can put on and take off without needing assistance.",3.0,True,2020-07-07,,60a522b2-e36e-511d-9437-4463a6b5cb73,24/12/2021 02:26:30,shoe fit daughter hoped super cute however zipper back unbelievably hard zip unzip would much rather bought shoe put take without needing assistance,2020-07,NEGATIVE
https://www.amazon.co.uk/dp/B081FJ7SPM,Zoe and Zac girls 081202-Parent Gladiators Brown Size: 5.5 Toddler,Amazon Customer,Wide and zipper jams,My goodness do we struggle to zip these things up!They are much wider than anticipated.Meh,3.0,True,2020-06-11,,f14478b6-35ab-5b93-8eb9-75642466bb38,24/12/2021 02:26:30,goodness struggle zip thing upthey much wider anticipatedmeh,2020-06,POSITIVE
https://www.amazon.co.uk/dp/B089NCNFBR,Alicegana Women's Athletic Sneakers Comfortable Walking Sport Breathable Running Air Cushion Casual Tennis Gym Shoes Black,Chiquita Ruiz,I won't be ordering these again.,"Thought I would love these. I didn't open them right away, so I did a few days ago only to find that they fit about half a size big, and they feel like they're a wide width. Then I notice that the eyelets on the left shoe don't line up so when I tied it up it made it feel weird. I don't usually complain but the price of these was too much for what I received.",3.0,True,2021-05-02,,121328f6-edc4-5201-a413-b83973b7cfcf,24/12/2021 02:26:30,thought would love didnt open right away day ago find fit half size big feel like theyre wide width notice eyelet left shoe dont line tied made feel weird dont usually complain price much received,2021-05,NEGATIVE
https://www.amazon.co.uk/dp/B075R7BYP1,"New Balance - Womens Hard Court WCH99 Shoes, 5 UK - Width B, White/Flame",Mare Gee,Good overall fit,"Comfortable fit except for the area at the top lace hole. It is very stiff and rests on the inner ankle bone which causes rubbing and discomfort. Tried tieing at a lower hole but still rubs. Once I figure out how to alleviate this problem I will be happy. Hope in time, it will loosen up.",3.0,True,2018-11-18,5.0,76fb7091-dba9-5646-8fe1-d34e640ddead,24/12/2021 02:26:31,comfortable fit except area top lace hole stiff rest inner ankle bone cause rubbing discomfort tried tieing lower hole still rub figure alleviate problem happy hope time loosen,2018-11,POSITIVE
https://www.amazon.co.uk/dp/B07PL1LPH7,"New Balance Men's Arishi V2 Fresh Foam Running Shoe, Navy/Red, 7 UK",Piyush,Do not buy this,The got this shoe for just 1100 however the quality was not very good and fitting was also very tight. The inside sole and upper of shoe doesn't feel to be of high quality and looks like it won't last longer than 3-4 months. After seeing the shoe i returned it and would not recommend you to buy this particular shoe from New Balance.,3.0,True,2020-01-23,,e327dcc5-79b0-5bcf-9331-6b9dbf9c56d2,24/12/2021 02:26:31,got shoe 1100 however quality good fitting also tight inside sole upper shoe doesnt feel high quality look like wont last longer 34 month seeing shoe returned would recommend buy particular shoe new balance,2020-01,POSITIVE
https://www.amazon.co.uk/dp/B07PL1LPH7,"New Balance Men's Arishi V2 Fresh Foam Running Shoe, Navy/Red, 7 UK",Frederic St-Pierre,Is this really 4E??,"Got these in 12, 4E as I have large feet. Usually, new balance fits me properly in 6E, but I thought I would give these a try to see. Man, these are made SMALL. Another pair of New Balance which I bought at the same time fit decently, these would not even get on my foot.",3.0,True,2019-06-14,,46844d12-1002-55cd-acf0-07453cab1ea7,24/12/2021 02:26:31,got 12 4e large foot usually new balance fit properly 6e thought would give try see man made small another pair new balance bought time fit decently would even get foot,2019-06,NEGATIVE
https://www.amazon.co.uk/dp/B07D9N4PQ2,adidas Mens Marquee Boost Low White Size: 10.5 UK,PB,Beautiful Sneaker but impossibly narrow.,I have worn a 10 D my whole life. These shoes were so narrow I could not get my feet in them. Unless you have a narrow foot I would advise against them,3.0,True,2021-07-18,,52db9c3e-3dd9-51a1-ba7e-938b3da0a52e,24/12/2021 02:26:32,worn 10 whole life shoe narrow could get foot unless narrow foot would advise,2021-07,NEGATIVE
https://www.amazon.co.uk/dp/B078NG6NJ1,"Converse Unisex Adults Taylor Chuck 70 Hi Low-Top Sneakers, Multicolour (Mouse/Turmeric Gold/Egret 050), 8.5 UK",lovesmusic,To big,This was a gift but was to large for the recipient,3.0,True,2020-04-30,,fbd5e2cc-52b2-5440-9957-51c966d83d50,24/12/2021 02:26:33,gift large recipient,2020-04,POSITIVE
https://www.amazon.co.uk/dp/B074KK9GW4,PUMA Women's Suede Platform Trace Olive Night 8 B US,crystal philippe,Warning,"I gave these shoes a three star because they are stylish and fit. However they are extremely uncomfortable to walk in. The built in insole feels like its designed to make your feet hurt. It would be fine If you could remove the insole it comes with but not only is it sewn in, its glued in as well, so to try and take it out your self would ruin the shoe. if you really want the shoe. Buy a size up and put a thick insole in and that will solve the problem. If you don't feel like going through that don't get the shoe.",3.0,True,2020-05-23,3.0,54973ac8-8057-5046-981f-62d219384361,24/12/2021 02:26:35,gave shoe three star stylish fit however extremely uncomfortable walk built insole feel like designed make foot hurt would fine could remove insole come sewn glued well try take self would ruin shoe really want shoe buy size put thick insole solve problem dont feel like going dont get shoe,2020-05,NEGATIVE
https://www.amazon.co.uk/dp/B07MJLHYKZ,"Mammut Ducan GTX Shoes Men Olive Shoe Size UK 10,5 | EU 45 1/3 2019",Doc Schreiber,"Lovely, but...","This shoe is well built, one of the best looking hiking shoes I came across, above average quality and really slick design. It's a bit heavy, but it's a waterproof (GORE-TEX) hiking shoe with thick sole, so it's expected.Unfortunately, did not work for me.  Going half size up was a good decision, but the shoe feels tight around the arch, and quite rigid around the inner part of the ankle which makes it really uncomfortable. To add insult to injury (no pun intended, although I can easily imagine injuries at pressure points after long hikes), it really cuts bad into the foot just proximal to the toes, and only one shoe. Virtually impossible to walk without discomfort. Sadly, no matter how much I liked them, had to return.",3.0,True,2020-03-06,,4415884a-881c-5ce7-8293-475179e1cbd5,24/12/2021 02:26:36,shoe well built one best looking hiking shoe came across average quality really slick design bit heavy waterproof goretex hiking shoe thick sole expectedunfortunately work going half size good decision shoe feel tight around arch quite rigid around inner part ankle make really uncomfortable add insult injury pun intended although easily imagine injury pressure point long hike really cut bad foot proximal toe one shoe virtually impossible walk without discomfort sadly matter much liked return,2020-03,NEGATIVE
https://www.amazon.co.uk/dp/B01N1TUBAR,Wolverine Loader 8&quot; Steel-Toe Wedge Boot,B,Good value,Hard to break in. But once they do they are comfy. Took 2 weeks to break in with mink oil,3.0,True,2019-07-25,,eefdc8e6-f48e-5407-8abb-b682ce56534d,24/12/2021 02:26:36,hard break comfy took 2 week break mink oil,2019-07,NEGATIVE
https://www.amazon.co.uk/dp/B075XLHD4X,"New Balance - Boys KVARNV1Y Shoes, 13.5W UK Junior, Pigment/Ice Blue",mplsgirl,"Terrible unadjustable, fixed laces!","These sneakers are attractive, lightweight, and the overall construction seems good. I appreciate how the entire sole is rubber and not mostly foam like other kids' sneakers. The sizing (like other sneaker companies) is strange. I usually purchase one or two sizes bigger than what my kids wear in most other shoes. My kids also gravitate to the ""wide"" width even though they don't have wide feet. Those last two things are specific to my kids and how they fit in the sneakers, but once I figured these out, we were set.The reason for the 3 star rating: After cutting the tag off these sneakers and discarding the box when my son gave them the thumbs up, I realized the laces are FIXED and UNADJUSTABLE. There is no way to loosen or tighten them because the tops of the laces are glued to the shoe!After wearing them for a couple days, my son commented on how loose they felt. The elastic is not hefty and they already started to lose elasticity. It would not take much time for them to become way too loose.Finally, I had no choice but to cut the elastic laces out and replace them with different laces. It was still problematic because the top hole (where the original ones were glued) was unusable for the new laces. The sneakers are still somewhat loose because my son can't lace and cinch the new laces as high as he should be able to.Bottom line: these sneakers turned out to be a mess. I've been pleased with New Balance in the past and will continue to purchase their products. BUT, I will absolutely make sure I never purchase sneakers with unadjustable, fixed laces again!",3.0,True,2019-01-04,6.0,f260a029-4db6-54a1-8f7e-83d5097a8413,24/12/2021 02:26:37,sneaker attractive lightweight overall construction seems good appreciate entire sole rubber mostly foam like kid sneaker sizing like sneaker company strange usually purchase one two size bigger kid wear shoe kid also gravitate wide width even though dont wide foot last two thing specific kid fit sneaker figured setthe reason 3 star rating cutting tag sneaker discarding box son gave thumb realized lace fixed unadjustable way loosen tighten top lace glued shoeafter wearing couple day son commented loose felt elastic hefty already started lose elasticity would take much time become way loosefinally choice cut elastic lace replace different lace still problematic top hole original one glued unusable new lace sneaker still somewhat loose son cant lace cinch new lace high able tobottom line sneaker turned mess ive pleased new balance past continue purchase product absolutely make sure never purchase sneaker unadjustable fixed lace,2019-01,NEGATIVE
https://www.amazon.co.uk/dp/B0716XGQBQ,"adidas Women's Cloudfoam Pure Running Shoe, Black/Black/White, 8 UK",Verified Reader,Good shoe ... added an insole.,"Good looking shoe. The cloud foam cushion it came with took me about five minutes to dislike because your toes roll over the edges and that’s soooo annoying. But determined to want to keep them because they are attractive and slip on (I wanted them for a work from home house shoe.) I put a pair of Dr. Scholls in soles inside them. They’d been in an old pair of sneakers so I could easily give that a try and let me tell you ... it worked splendidly!! I now LOVE these shoes. They are like walking on marshmallows. True to size. Attractive. Super comfy. Downside is that I ran an errand the first day I had them and something was poking me in the foot so I looked and an earring without a back had picked completely through the cheap sole. Not a huge big deal but worth mentioning. I’d say if you’re looking for a “house slipper” quality shoe ... this is it. Throw in a pair of insoles and they work great. Without the insoles, I would have had to return them.",3.0,True,2020-06-27,,7c6d7ada-8b21-537d-8203-fb82ea639e8a,24/12/2021 02:26:38,good looking shoe cloud foam cushion came took five minute dislike toe roll edge ’ soooo annoying determined want keep attractive slip wanted work home house shoe put pair dr scholls sol inside ’ old pair sneaker could easily give try let tell worked splendidly love shoe like walking marshmallow true size attractive super comfy downside ran errand first day something poking foot looked earring without back picked completely cheap sole huge big deal worth mentioning ’ say ’ looking “ house slipper ” quality shoe throw pair insole work great without insole would return,2020-06,POSITIVE
https://www.amazon.co.uk/dp/B07VFW4F9F,Merrell ALVERSTONE WP,LN,About half size smaller the actual size and too narrow,"Updating my review (below) after I've been wearing these shoes for about two weeks.In addition to being smaller than the actual size and too narrow, they do not have much cushioning, which causes some heel pain after a long walk. I would return them but my guess it is too late.Previous review:These are indeed fine-looking shoes, comfortable and cushy. Hopefully, they will serve me well.On the downside, they are not exactly true to size: size 11 actually feels like 10.5. Also, they are moderately uneven: left shoe looks somewhat narrower and slightly curved toward the inside.",3.0,True,2021-10-01,,4d18f87f-1605-56a6-8afb-5cc5602d5d8d,24/12/2021 02:26:41,updating review ive wearing shoe two weeksin addition smaller actual size narrow much cushioning cause heel pain long walk would return guess lateprevious reviewthese indeed finelooking shoe comfortable cushy hopefully serve wellon downside exactly true size size 11 actually feel like 105 also moderately uneven left shoe look somewhat narrower slightly curved toward inside,2021-10,NEGATIVE
https://www.amazon.co.uk/dp/B07VFW4F9F,Merrell ALVERSTONE WP,kevin,Buy a pair of moabs.,"From my personal experience these don't even come close to moabs. Tried them hoping to get a good pair of Merrills for less then what I was used to spending.  I regret the decision. While they fit well enough, and have plenty of space. They don't provide the same support. 2 months in and my feet hurt walking in them for extended periods of time. It took my last pair of moabs well over a year to get to this point.  Unfortunately I'll end up buying a new pair of shoes much sooner then expected because I tried to save a few bucks.",3.0,True,2020-12-24,,f2e70930-dc34-57ae-92d5-9c857caae434,24/12/2021 02:26:41,personal experience dont even come close moabs tried hoping get good pair merrills le used spending regret decision fit well enough plenty space dont provide support 2 month foot hurt walking extended period time took last pair moabs well year get point unfortunately ill end buying new pair shoe much sooner expected tried save buck,2020-12,NEGATIVE
https://www.amazon.co.uk/dp/B07452N1RB,CALTO - Y1002-2.8 Inches Taller - Size 10 UK- Height Increasing Elevator Shoes - Antique Brown Lace-up Dress Shoes,Chad K.,"Fit's well, works the magic but hurts your feet after a while.","I'm already 6ft but I was curious how this works.  I figure women can automatically grow 3 inches taller with high heels, why can't guys try it?Well it did work with the height jump.  It's amazing feeling walking in a public place and all of the sudden looking down more on people's heads.  The only downside it they begin to hurt your feet after an hour or so.  It's not horrible and maybe that's what women deal w/ via high heels.  But if there was a way around this it would be nice.",3.0,True,2020-03-18,2.0,9629b899-cc85-5be7-858e-d34ec40f0483,24/12/2021 02:26:42,im already 6ft curious work figure woman automatically grow 3 inch taller high heel cant guy try itwell work height jump amazing feeling walking public place sudden looking people head downside begin hurt foot hour horrible maybe thats woman deal w via high heel way around would nice,2020-03,POSITIVE
https://www.amazon.co.uk/dp/B07452N1RB,CALTO - Y1002-2.8 Inches Taller - Size 10 UK- Height Increasing Elevator Shoes - Antique Brown Lace-up Dress Shoes,Jae C.,A bit tight,Too tight.,3.0,True,2021-07-13,,e8696f5b-9130-5e56-9daa-df380261e397,24/12/2021 02:26:42,tight,2021-07,NEGATIVE
https://www.amazon.co.uk/dp/B07452N1RB,CALTO - Y1002-2.8 Inches Taller - Size 10 UK- Height Increasing Elevator Shoes - Antique Brown Lace-up Dress Shoes,Andi,Overall serves the purpose,Nice elevation and style but toe area is tight and it hurts after a while,3.0,True,2021-09-02,,926e7985-1834-5e05-af98-a84d26f081bc,24/12/2021 02:26:42,nice elevation style toe area tight hurt,2021-09,NEGATIVE
https://www.amazon.co.uk/dp/B07PXDV61N,"Nike Zoom Winflo 6 Shield, Women’s Competition Running Shoes, Black (Black/Reflect Silver-Wolf Grey 001), 5 UK (38.5 EU)",Indu Mittal,Wrong size mentioned.,"Wrong description by Amazon. It is not size 4.5 UK, but 4UK.",3.0,True,2021-07-17,,db1ecf8a-a5e0-5710-86eb-1f8a25615e85,24/12/2021 02:26:42,wrong description amazon size 45 uk 4uk,2021-07,NEGATIVE
https://www.amazon.co.uk/dp/B07KRWVJBP,"GIOSEPPO 48916 Low-Top Sneakers, Multicolour (Vaca 000), 3 UK",Catherine Cornell,It didn't fit me!,"When I ordered this sneakers I checked the sizes. My size is 6 and in the size chart it says size 4 UK is size 6 so I clicked that. When it arrived I saw it's size 7. I had this delivered in my friend's place in USA because I lived in the Philippines. My friend brought it today. I love everything the style, color except that it's not my size. My colleagues suggested to just wear 2 socks because it's really nioce on me and it fits my personality! Is it possible to have it changed? Please let me know....",3.0,True,2019-04-11,,1fae453a-300a-5ae1-b697-cc338852e2ac,24/12/2021 02:26:43,ordered sneaker checked size size 6 size chart say size 4 uk size 6 clicked arrived saw size 7 delivered friend place usa lived philippine friend brought today love everything style color except size colleague suggested wear 2 sock really nioce fit personality possible changed please let know,2019-04,NEGATIVE
https://www.amazon.co.uk/dp/B083T6NTJZ,"PUMA Women's Prowl Slip ON Walking Shoe, Black-Aruba Blue White, 6.5 UK",Samantha,You must have very slender feet to fit these shoes,They are very nice shoes and I was super excited to get these shoes as I absolutely need new shoes but I was pretty upset when I tried to get my feet into them and there was just no way I could the material is not stretchy like my last pair of pumas 😔 so definitely make sure you have very slender feet before purchasing these.,3.0,True,2021-11-03,2.0,468699f1-f4c5-53a1-83d5-13a2f3123949,24/12/2021 02:26:43,nice shoe super excited get shoe absolutely need new shoe pretty upset tried get foot way could material stretchy like last pair puma 😔 definitely make sure slender foot purchasing,2021-11,NEGATIVE
https://www.amazon.co.uk/dp/B071NZYZB1,Reebok unisex-child Yourflex Train 9.0 Yourflex Train 9.0 Blue Size: 7 Little Kid,Holly Jenkins,Not made for kicking any type of ball.,The shoe has held up relatively well. The shoes are lightweight and material is pretty tough. I give three out of five stars because of the toe - better reinforcement of the toes considering little boys play hard (soccer during recess) and the toes of shoes need to hold up more than two weeks to soccer ball kicks.,3.0,True,2019-02-28,,ecab44df-0759-5b45-b9b4-caf4a82548e4,24/12/2021 02:26:44,shoe held relatively well shoe lightweight material pretty tough give three five star toe better reinforcement toe considering little boy play hard soccer recess toe shoe need hold two week soccer ball kick,2019-02,POSITIVE
https://www.amazon.co.uk/dp/B07B94KWFG,"New Balance 519v1 Running Shoe, Black/Rainbow, 10.5 UK Child",cuteandsweet,Too small and not wide :(,"My son has wide feet and normally has a least half an inch of toe room in a size 11. However, these shoes fit just right. I bought a wide and the shoe was snug on his foot as well with thin socks. I am returning for a larger size since I love the quality. Pictures do not do it justice! Buy the shoe but go for a larger size and XW if your child has a wide foot.",3.0,True,2019-04-05,,cdf70830-6110-5272-8de6-e077e47e3173,24/12/2021 02:26:46,son wide foot normally least half inch toe room size 11 however shoe fit right bought wide shoe snug foot well thin sock returning larger size since love quality picture justice buy shoe go larger size xw child wide foot,2019-04,POSITIVE
https://www.amazon.co.uk/dp/B00MUB7U78,"CAMPER Herren Beetle Low-Top Sneakers, Grau (Dark Gray), 46 EU",K Toth,Very tight.,It fits as expected but it is very tight and I did not find a way to loosen the shoe laces.,3.0,True,2021-09-26,,f427e022-b7c6-5ee3-9c25-9e30381e8653,24/12/2021 02:26:47,fit expected tight find way loosen shoe lace,2021-09,NEGATIVE
https://www.amazon.co.uk/dp/B08QCF2PQ3,"PUMA Women's C-Rey Sneaker, White-Aquamarine-Bay, 7 UK",Fashionista,Comfort,"I like the color schemes , cushions in soles",3.0,True,2021-08-05,,a04818ef-767e-599e-83fa-ec9d1810723d,24/12/2021 02:26:47,like color scheme cushion sol,2021-08,POSITIVE
https://www.amazon.co.uk/dp/B07PHSL4P8,New Balance Wromen&#39;s Burn X 2 Speed Lacrosse Shoe,Ben B.,Run Small!,"Nice shoe but...how has no one mentioned how small they are??? Son wears size 8. We ordered the 8, naturally. They were absurdly small. We sent them back, got 9’s. They too are crazy small. The Nike in the pic is a size 8, NB a size 9.",3.0,True,2019-11-19,2.0,c5def0d3-8e37-537d-a85c-c6171e477ffc,24/12/2021 02:26:48,nice shoe buthow one mentioned small son wear size 8 ordered 8 naturally absurdly small sent back got 9 ’ crazy small nike pic size 8 nb size 9,2019-11,NEGATIVE
https://www.amazon.co.uk/dp/B07PHSL4P8,New Balance Wromen&#39;s Burn X 2 Speed Lacrosse Shoe,Amazon Customer,"Size up, runs small!",The quality is great but these run VERY small! I wear a 5.5 in women’s but went with a 6. Tried them on and within a few seconds couldn’t feel my toes because they’re so tight. I’ll need to go up to a 6.5 at least and that has never happened.,3.0,True,2021-04-07,,3e596feb-ddce-57cd-943b-385ab81502a4,24/12/2021 02:26:48,quality great run small wear 55 woman ’ went 6 tried within second ’ feel toe ’ tight ’ need go 65 least never happened,2021-04,NEGATIVE
https://www.amazon.co.uk/dp/B07PHSL4P8,New Balance Wromen&#39;s Burn X 2 Speed Lacrosse Shoe,Cherylj129,"Too narrow, even if purchasing a size up",These were too narrow and tight even when going up one full size.,3.0,True,2021-04-06,,6e0045ad-7f05-5ca6-b939-00774cd4b3e0,24/12/2021 02:26:48,narrow tight even going one full size,2021-04,NEGATIVE
https://www.amazon.co.uk/dp/B01CQV3OZ8,"New Balance Women's 2000 Training Running Shoes, Grey (Grey), 3 UK",Michele Fitzgerald,Too small,Looked nice-had to return too small,3.0,True,2021-11-16,,4d35d572-7c1e-51b6-8bd6-0ef1d70a54b8,24/12/2021 02:26:49,looked nicehad return small,2021-11,NEGATIVE
https://www.amazon.co.uk/dp/B07WDYY8NW,"adidas Originals Women's NMD_R1 Sneaker, Black/Gold Metallic, 6.5 UK",K,"look nice, sizes run very large",i got 10.5 like i always do with adidas shoes but had to return for the 10 and its still semi too large.  Not the most comfortable but they do look nice.  Probably won't work out in these as i expected to be able to due to that.,3.0,True,2020-08-03,,22129740-c76c-5c74-8544-c77f8e5de140,24/12/2021 02:26:52,got 105 like always adidas shoe return 10 still semi large comfortable look nice probably wont work expected able due,2020-08,NEGATIVE
https://www.amazon.co.uk/dp/B07HG1V6JQ,"New Balance Men's VENTR V1 Running Shoe, Black/White, 12.5 UK",A Soni,Good looking,I have been using brooks and i am fine while walking long distances. I tried these new balance shoes and feet started aching. Will wear for another day and will change my review if its fine.  Shoes look good,3.0,True,2020-10-25,,1e26e5f0-b80c-554d-8735-8e5245706a62,24/12/2021 02:26:53,using brook fine walking long distance tried new balance shoe foot started aching wear another day change review fine shoe look good,2020-10,POSITIVE
