url,product_name,reviewer_name,review_title,review_text,review_rating,verified_purchase,review_date,helpful_count,uniq_id,scraped_at,cleaned_text,review_month
https://www.amazon.co.uk/dp/B07DVQDFDT,"New Balance 860v9 Running Shoe, Gunmetal/Energy Red, 10.5 UK Child",Amazon Customer,The shoes are either defective or counterfeit,"I bought these  June 15. The shoes are either defective or counterfeit, it’s now July 21. The return window closed 7 days agoand unfortunately these tennis shoes created a hole where my toe is. I wore them approximately one hour per day and not every day throughout the month. I’ve bought new balance, even this same style,  for years and never had this happen within the first month. They’re either defective in which case I’d like the manufacturer or seller to return them and replace with a new pair or they’re counterfeit and not made well. I’m hoping Amazon or the seller will get in touch with me so we can rectify the situation. Thank you",1.0,True,2020-07-22,,2479e76c-16ab-51e3-9753-a7fb97b316ee,24/12/2021 02:26:28,bought june 15 shoe either defective counterfeit ’ july 21 return window closed 7 day agoand unfortunately tennis shoe created hole toe wore approximately one hour per day every day throughout month ’ bought new balance even style year never happen within first month ’ either defective case ’ like manufacturer seller return replace new pair ’ counterfeit made well ’ hoping amazon seller get touch rectify situation thank,2020-07
https://www.amazon.co.uk/dp/B07DVQDFDT,"New Balance 860v9 Running Shoe, Gunmetal/Energy Red, 10.5 UK Child",FC,Buy at your own risk!,Just under (2)two months and both left and right soles have split apart! Will never purchase these models of NB. Never had any other issues with the other models. Buy at your own risk and NOT recommend these shoes for the kiddos.,1.0,True,2019-07-22,2.0,f54a25a8-e816-51e1-8467-d133e8b3c684,24/12/2021 02:26:28,2two month left right sol split apart never purchase model nb never issue model buy risk recommend shoe kiddos,2019-07
https://www.amazon.co.uk/dp/B07DVQDFDT,"New Balance 860v9 Running Shoe, Gunmetal/Energy Red, 10.5 UK Child",JB,These don't last!,"I purchased these for my daughter in June.  By the time school started in August they had holes in them.  Keep in mind my daughter was wearing flip flops most of the summer, not tennis shoes. These were not worth the money for less than two months of wear.",1.0,True,2019-10-09,2.0,298eaa70-f689-580d-a7ee-392b90220791,24/12/2021 02:26:28,purchased daughter june time school started august hole keep mind daughter wearing flip flop summer tennis shoe worth money le two month wear,2019-10
https://www.amazon.co.uk/dp/B07VD4XF1B,"Keds Women's Jump Kick Leopard Sneaker, Tan, 7 UK",Kristen,Terrible shoes,"These are easily the worst shoes I’ve ever owned. I love the print, but they are so uncomfortable. There is padding in the bottom and the back of the shoe, but the back of the shoe pinches my heel. I did buy gel inserts to put in the back of the shoe, and they don’t help. I was hoping that the problem would get better once they were broken in, but I’ve worn them almost daily for 2 weeks and it’s not. I will not be buying another pair of Keds.",1.0,True,2020-06-22,,92c7123d-500d-559d-8ba1-76a6cbcae874,24/12/2021 02:26:28,easily worst shoe ’ ever owned love print uncomfortable padding bottom back shoe back shoe pinch heel buy gel insert put back shoe ’ help hoping problem would get better broken ’ worn almost daily 2 week ’ buying another pair keds,2020-06
https://www.amazon.co.uk/dp/B07VD4XF1B,"Keds Women's Jump Kick Leopard Sneaker, Tan, 7 UK",snipsandsnails,Cute but horribly uncomfy,"Very cute but horribly uncomfortable and strange sizing. Narrow in toe area but long and stiff, rubs heel. Returning.",1.0,True,2020-09-14,,7750971d-0f36-5bd3-b0f4-09be133e86ca,24/12/2021 02:26:28,cute horribly uncomfortable strange sizing narrow toe area long stiff rub heel returning,2020-09
https://www.amazon.co.uk/dp/B07N6NB74J,"Lico Boy's Girl's Silverstar V Multisport Indoor Shoes, Turquoise (Türkis/Silber Türkis/Silber), 9.5 UK Child",Walt,Loose sole after 2 months use,Very pretty in appearance but the soles come loose after just 2 months. I do not recommend this.,1.0,True,2020-11-02,,c3df33e2-8b3a-5dce-a956-81b59ec23d1c,24/12/2021 02:26:28,pretty appearance sol come loose 2 month recommend,2020-11
https://www.amazon.co.uk/dp/B07KWTWGT4,"adidas Women's Cloudfoam QT Racer Shoes Running, Linen/Cloud White/Glow Pink, 3.5 UK",Sheldon Lawrence,Product wore out after 7 weeks of use,Product wore out after 7 weeks of use on the sole and the upper mesh.  Just athletic long 10K walks 5 times a week.,1.0,True,2020-08-06,2.0,d1a25cee-6e14-54b7-ba0b-ab705d08e4b2,24/12/2021 02:26:29,product wore 7 week use sole upper mesh athletic long 10k walk 5 time week,2020-08
https://www.amazon.co.uk/dp/B08QW794PJ,"HEAD Sprint Pro 3.0 Men PULI Tennis Shoe, Violett/Lime grün",Sanjay Sharma,Shoe has started to wear off from the top just in 5 outings on court. Need to be replaced,Shoe was started to tear ( see above) just in 5 outings on the court.This needs to be replaced,1.0,True,2021-09-07,,cfdaaa06-012a-564b-8076-4ed78f240668,24/12/2021 02:26:29,shoe started tear see 5 outing courtthis need replaced,2021-09
https://www.amazon.co.uk/dp/B07N13RVBK,Skechers Women&#39;s Go Walk 5-15918 Sneaker,The Ginger Gypsy,Not made to last more than a few months — POOR QUALITY!!,Holes have worn in the toe area within months of moderate indoor use. Very poor quality. I was happy with these shoes until this happened. See image. I'll NEVER buy Skechers again.,1.0,True,2021-08-08,,2bb26a80-d4c5-5e0d-9743-b7a9fde322f8,24/12/2021 02:26:29,hole worn toe area within month moderate indoor use poor quality happy shoe happened see image ill never buy skechers,2021-08
https://www.amazon.co.uk/dp/B07N13RVBK,Skechers Women&#39;s Go Walk 5-15918 Sneaker,Rahul Chakraborty,Severe foot pain pain after wearing shoes,severe foot pain near the ankle after wearing this shoes. It is surely a defective product. Window return closed so couldnt exchange. What a waste.!!,1.0,True,2021-01-10,,9676b2d0-5192-5d87-94e8-957f145851af,24/12/2021 02:26:29,severe foot pain near ankle wearing shoe surely defective product window return closed couldnt exchange waste,2021-01
https://www.amazon.co.uk/dp/B07Z5RLKNW,"ECCO Men's ST. 1 Hybrid Lite Plain Toe Oxofrd, Shale Nubuck, 13-13.5",Amazon Customer,Upper not flexible.,"Way to narrow, plus the upper was not flexible.",1.0,True,2020-12-22,,e1520064-63b3-5a3f-afe3-43b9b9d8bcf9,24/12/2021 02:26:29,way narrow plus upper flexible,2020-12
https://www.amazon.co.uk/dp/B075R7BYP1,"New Balance - Womens Hard Court WCH99 Shoes, 5 UK - Width B, White/Flame",Brandon Peck,Wrong size sent,"They sent the wrong size, product description was misleading",1.0,True,2020-01-10,,f5a681b3-4054-55d0-84a9-a9a21340318f,24/12/2021 02:26:31,sent wrong size product description misleading,2020-01
https://www.amazon.co.uk/dp/B075R7BYP1,"New Balance - Womens Hard Court WCH99 Shoes, 5 UK - Width B, White/Flame",Allan Clarke,Uncomfortable and stiff fitting shoe,"I have worn New Balance shoes for 10+ years now.  I started with New Balance WX1011 and WX1012 Cross trainers for tennis based on recommendation from my local New Balance specialty shop.  WX 1011 and 1012 were light weight mesh, flexible with good lateral support and soles that were not too stiff.  As a replacement shoe, New Balance recommended this 966v3 shoe. This is one of the most uncomfortable shoes I have tried on.  It is stiff, it presses across the toes and causes pain and the soles are too thick and stiff for quick movement on the tennis court.",1.0,True,2018-11-13,7.0,e2b19f5e-fa12-5f50-b30c-090587dc7da2,24/12/2021 02:26:31,worn new balance shoe 10 year started new balance wx1011 wx1012 cross trainer tennis based recommendation local new balance specialty shop wx 1011 1012 light weight mesh flexible good lateral support sol stiff replacement shoe new balance recommended 966v3 shoe one uncomfortable shoe tried stiff press across toe cause pain sol thick stiff quick movement tennis court,2018-11
https://www.amazon.co.uk/dp/B075R7BYP1,"New Balance - Womens Hard Court WCH99 Shoes, 5 UK - Width B, White/Flame",creativemommy,Not Good,"These are very uncomfortable sneakers.  I bought them a while  ago and thought they just needed more time to break in.  Months later, still feel stiff, heavy, and has some plastic pieces that dig in some spots.  Will have to get rid of these.",1.0,True,2021-01-03,,99456b4b-0b16-551a-8e84-92d07cea6615,24/12/2021 02:26:31,uncomfortable sneaker bought ago thought needed time break month later still feel stiff heavy plastic piece dig spot get rid,2021-01
https://www.amazon.co.uk/dp/B075R7BYP1,"New Balance - Womens Hard Court WCH99 Shoes, 5 UK - Width B, White/Flame",Amazon Customer,Width not as advertised.,"When I ordered these, the website said 6.5 Medium but at checkout it said 6.5 D. I called Amazon & they said these were 6.5 Medium. They arrived & the box said 6.5 D. That’s too wide for me so I returned them. I have other New Balance tennis shoes that are 6.5B. I’m grateful shipping & return were free. Nice looking shoe.",1.0,True,2019-05-20,2.0,1929ed28-9619-5f93-92c8-8b29e19044fd,24/12/2021 02:26:31,ordered website said 65 medium checkout said 65 called amazon said 65 medium arrived box said 65 ’ wide returned new balance tennis shoe 65b ’ grateful shipping return free nice looking shoe,2019-05
https://www.amazon.co.uk/dp/B075R7BYP1,"New Balance - Womens Hard Court WCH99 Shoes, 5 UK - Width B, White/Flame",Torie,Very hard fit,Still battle with fit. Also the black is glittering which looks strange. NO arch support,1.0,True,2019-01-15,4.0,76e40925-7ad0-557f-8211-0ad2585b4cb6,24/12/2021 02:26:31,still battle fit also black glittering look strange arch support,2019-01
https://www.amazon.co.uk/dp/B07PL1LPH7,"New Balance Men's Arishi V2 Fresh Foam Running Shoe, Navy/Red, 7 UK",Chendu,Not original Product. How people giving positive rating? might be kind of cheating.,"it is not original product, Replica of New Balance shoe..I really wonder and so very about India, why this much cheating and corruption happening India.I can see some places of shoe no stitches. Some place of shoe not sticked with glue very very very pooor product.",1.0,True,2019-10-21,5.0,40b9cf04-8274-5e2b-b443-6394cbe4fcbb,24/12/2021 02:26:31,original product replica new balance shoei really wonder india much cheating corruption happening indiai see place shoe stitch place shoe sticked glue pooor product,2019-10
https://www.amazon.co.uk/dp/B07PL1LPH7,"New Balance Men's Arishi V2 Fresh Foam Running Shoe, Navy/Red, 7 UK",Rajesh K Shah,Shoe quality not upto mark,"New balance is a recognized brand for sports shoes, this particular shoe is branded as running shoes. I had purchased this shoe in 18 Dec 2020 & I am not able to use it anymore, due to the damage to the heel area. Within 2 months of use the area near my toe got damaged & I had to get leather patch glued to it (from inside) to prevent further damage (clearly visible on both shoes).Within 4 months heel support area got worn out (refer picture) causing pain in heel.For the price, this shoe should have lasted 2 years, but it did not last 4 months.I run / walk average of 5 to 8 km daily, normally my shoes last over 5 years, but I was expecting this shoe to last at least 2 years.",1.0,True,2021-05-07,,95eef36f-878a-5eac-9ddc-f3476147aef1,24/12/2021 02:26:31,new balance recognized brand sport shoe particular shoe branded running shoe purchased shoe 18 dec 2020 able use anymore due damage heel area within 2 month use area near toe got damaged get leather patch glued inside prevent damage clearly visible shoeswithin 4 month heel support area got worn refer picture causing pain heelfor price shoe lasted 2 year last 4 monthsi run walk average 5 8 km daily normally shoe last 5 year expecting shoe last least 2 year,2021-05
https://www.amazon.co.uk/dp/B07D9N4PQ2,adidas Mens Marquee Boost Low White Size: 10.5 UK,Amazon Customer,Too small,They were way too thin on my feet,1.0,True,2020-09-10,,0ec6ccbe-2468-5c79-ad67-50e7c31d9e65,24/12/2021 02:26:32,way thin foot,2020-09
https://www.amazon.co.uk/dp/B07D9N4PQ2,adidas Mens Marquee Boost Low White Size: 10.5 UK,T. Scott,Poorly uneven fit.,"Maybe it’s just this color way but the fit is TERRIBLE. It’s tight mid-foot because of some band on the top but it’s actually loose in the toe box. When shoes fit this bad, I just can not recommend them for anything. Not for basketball, not for working out, not even for walking. Adidas is a great brand but they made a mistake with these shoes. I can only see them working if you have overly narrow feet and you size down them.",1.0,True,2019-09-30,3.0,409a2d4d-d871-50e8-a834-092294687324,24/12/2021 02:26:32,maybe ’ color way fit terrible ’ tight midfoot band top ’ actually loose toe box shoe fit bad recommend anything basketball working even walking adidas great brand made mistake shoe see working overly narrow foot size,2019-09
https://www.amazon.co.uk/dp/B07D9N4PQ2,adidas Mens Marquee Boost Low White Size: 10.5 UK,Steven C Williams,almost zero cushioning- what you see is not what you get,"First, these are good looking shoes, they fit pretty well, and the sole has pretty good grip.  What is extremely disappointing is the cushioning level.  What you see on the side of the shoe is not at all what is actually in the sole cushion.  I was looking forward to the Boost cushioning.  Instead, what you get appears to be less than a 1/4 inch of cushioning.  After playing a few games on a hard court, my knees were extremely sore.  All the cushioning you see around the heel is window dressing.  I would not recommend to anyone who values their joints.",1.0,True,2020-06-29,2.0,8f9eec09-f4f6-532a-88d8-16d11ad228de,24/12/2021 02:26:32,first good looking shoe fit pretty well sole pretty good grip extremely disappointing cushioning level see side shoe actually sole cushion looking forward boost cushioning instead get appears le 14 inch cushioning playing game hard court knee extremely sore cushioning see around heel window dressing would recommend anyone value joint,2020-06
https://www.amazon.co.uk/dp/B07D9N4PQ2,adidas Mens Marquee Boost Low White Size: 10.5 UK,Jason F.,look elsewhere. Adidas no help,gots no soul...grip too slick on indoor courts after only 4-5 wears.  The cushioning is pretty decent but shoes are worthless due to the slickness.  Adidas support was no help other than to suggest giving to a friend. I'm offering it to my enemies instead.  Going back to Nike.,1.0,True,2019-11-21,2.0,18c90245-618b-5610-b2a7-8b472afc3479,24/12/2021 02:26:32,gots soulgrip slick indoor court 45 wear cushioning pretty decent shoe worthless due slickness adidas support help suggest giving friend im offering enemy instead going back nike,2019-11
https://www.amazon.co.uk/dp/B086RSDRRW,"PUMA Men's Backcourt Mid Sneaker, Black Black-Dark Shadow Silver",Jax,Size chart is incorrect,Shoes are really nice however size chart seems to be incorrect so have to return my son is disappointed as these were for back to school,1.0,True,2021-09-07,,9b43b097-75ca-5956-a0b8-a31c88615780,24/12/2021 02:26:33,shoe really nice however size chart seems incorrect return son disappointed back school,2021-09
https://www.amazon.co.uk/dp/B07RGTQT32,"New Balance Unisex Adults’ MCH796PD Industrial Shoe, Amarillo, 4 UK",Jill B. Talcovitz,Horrible order after use,"I purchased these sneakers in late July.  I have worn them a hand full of times and noted a very foul odor after each use.  I have always played sports and have never had this problem with any other court shoes in the past.  Because I have gone over the return window, I am forced to throw these shoes away and buy a different pair.  I am so disappointed. I paid over $84.00 for these sneakers.",1.0,True,2020-09-22,,4a479a57-e80f-5273-a658-67c6b19c4880,24/12/2021 02:26:34,purchased sneaker late july worn hand full time noted foul odor use always played sport never problem court shoe past gone return window forced throw shoe away buy different pair disappointed paid 8400 sneaker,2020-09
https://www.amazon.co.uk/dp/B07RGTQT32,"New Balance Unisex Adults’ MCH796PD Industrial Shoe, Amarillo, 4 UK",C. O'Neil,Won't last.,Feel apart in less than a month of play.,1.0,True,2021-05-24,,978a5ac0-5cb1-558a-96af-71f7ece6daf5,24/12/2021 02:26:34,feel apart le month play,2021-05
https://www.amazon.co.uk/dp/B08MV5LZ66,"PUMA Men's Ultra 4.3 IT Soccer Shoe, SUNBLAZE, 11.5 UK",Nedim Burgic,Schlecht.,Katastrophe.,1.0,True,2021-12-07,,9c62c0f5-939a-55e6-a4ce-8d9f009ff84c,24/12/2021 02:26:34,katastrophe,2021-12
https://www.amazon.co.uk/dp/B08MV5LZ66,"PUMA Men's Ultra 4.3 IT Soccer Shoe, SUNBLAZE, 11.5 UK",Chale,Not good,I don't recommend first day,1.0,True,2021-09-25,,db21597a-53d6-555f-a2a6-33baf443a9d8,24/12/2021 02:26:34,dont recommend first day,2021-09
https://www.amazon.co.uk/dp/B07N8FFTPL,"Vasque Women's Breeze LT Low GTX Gore-Tex Waterproof Breathable Hiking Shoe, Eggplant/Anthracite, 5.5 UK",Phil L.,Avoid buying the boots on Amazon!  Maybe avoid in general!!!,"Don’t waste your time with these.  So I bought the boots in October of 2019.  Yes they are very comfortable and light, but my boots tore right  where the black part of the bottom seams to the shoe. It’s the area where the foot would flex as you step.  I contacted Vasque Red Wing and they told me they offer a 12 month warranty on any manufacturer defects. Sounds great! They told me they have a defect contract with Amazon to take care of this.  So I then reach out to amazon and they tell me that I’m past my 30 days and that they would pro rate me part of the refund and I would keep the boots and get them fixed myself. Sounds great, but that didn’t happen either, they send me a return label and will refund me 80% of the boot value because it’s considered a late return.  Failure from both companies. The 12 month warranty means nothing from Vasque and Amazon did nothing to help. My suggestion is to buy directly from a retailer. Then you may have a chance with the boot warranty.  It’s a tough pill to swallow for 4 month old boots that are $100+.Update:1/30/2020-  apparently Vasque is having issues with Amazon honoring their 12month defect contract.  Once I got this through for Vasque to understand, they offered me a replacement pair of boots, making good with their warranty.  It was a fight, but I am getting new boots from the manufacturer.",1.0,True,2020-01-28,22.0,b71f9a1a-351c-5c72-82b6-b6516b8ff261,24/12/2021 02:26:34,’ waste time bought boot october 2019 yes comfortable light boot tore right black part bottom seam shoe ’ area foot would flex step contacted vasque red wing told offer 12 month warranty manufacturer defect sound great told defect contract amazon take care reach amazon tell ’ past 30 day would pro rate part refund would keep boot get fixed sound great ’ happen either send return label refund 80 boot value ’ considered late return failure company 12 month warranty mean nothing vasque amazon nothing help suggestion buy directly retailer may chance boot warranty ’ tough pill swallow 4 month old boot 100update1302020 apparently vasque issue amazon honoring 12month defect contract got vasque understand offered replacement pair boot making good warranty fight getting new boot manufacturer,2020-01
https://www.amazon.co.uk/dp/B07J5PT8YX,"ASICS - Mens Hypergel-Kan Shoes, 8.5 UK, Black/Directoire Blue",LS,Tight collar with not enough stretch to insert foot,Top collar was to tight to get my foot inside the shoe!! That was with the laces loosened all the way !!Returned them for refund,1.0,True,2020-02-12,,3fba186a-c312-55f9-8462-5ceecc2aa2db,24/12/2021 02:26:35,top collar tight get foot inside shoe lace loosened way returned refund,2020-02
https://www.amazon.co.uk/dp/B01N1TUBAR,Wolverine Loader 8&quot; Steel-Toe Wedge Boot,Sheldan G,Cheap leather,I've worn these boots to work for 10 days and the leather is already peeling and cracking. I used mink oil when new and wore them around the house for a few days to break them in. I'm a crane operator so fair to say my boots don't typically see a lot of rough environment. It's really too bad because they are very comfortable and look great.  Guess that's why they're cheap.,1.0,True,2021-11-28,,27b9c46f-fa13-548b-b7eb-6a3c8baf3452,24/12/2021 02:26:36,ive worn boot work 10 day leather already peeling cracking used mink oil new wore around house day break im crane operator fair say boot dont typically see lot rough environment really bad comfortable look great guess thats theyre cheap,2021-11
https://www.amazon.co.uk/dp/B01N1TUBAR,Wolverine Loader 8&quot; Steel-Toe Wedge Boot,Kevin Hill,Not waterproof or even water resistant,The sole was cracked Where the sole meats the leather on the arch portion of the foot. This causes the boot to leak. Should have returned them right away. Bought 2 pairs but only 1 pair had the cracked soles.,1.0,True,2021-11-30,,3e58e5e3-0400-5a00-9dc2-2ef56c77c647,24/12/2021 02:26:36,sole cracked sole meat leather arch portion foot cause boot leak returned right away bought 2 pair 1 pair cracked sol,2021-11
https://www.amazon.co.uk/dp/B01GH9SBTO,"PEARL IZUMI Women's W Elite Road v5 Cycling Shoe, White/Black, 38 M EU",SilverHeart,Not so good,I am an avid cyclist and tried to make these shoes work by adjusting my cleats repeatedly and even ordered insoles. They just aren’t comfortable and make my feet hurt and toes go to sleep even though I loosen them and the fit is not tight. Will only use my Sidis now.,1.0,True,2021-11-06,,5372110e-16be-514a-b4dd-f53d5ae92e53,24/12/2021 02:26:36,avid cyclist tried make shoe work adjusting cleat repeatedly even ordered insole ’ comfortable make foot hurt toe go sleep even though loosen fit tight use sidis,2021-11
https://www.amazon.co.uk/dp/B07D45JST2,"Converse CT All Star Modern Ox Low Top Shoes (9.5 D(M) US, Ash Grey/Black/White)",Nam H.,Don't buy !,bad quality!!!! dented!!! unvalued shoes!!,1.0,True,2019-06-20,,4edc8aff-07e6-541c-bdf9-ea272d60f56a,24/12/2021 02:26:37,bad quality dented unvalued shoe,2019-06
https://www.amazon.co.uk/dp/B087F4QDM3,"adidas Men's Running Shoe, Solar Yellow/Silver Metallic/Black, 8 UK",Andre,It was used!!,"2 Things: 1- it is true size (a lot of the shoes on Amazon, may not be , but this is..), so if you are size 8, order 8 not 81/2. 2- They are one of the comfortable ones in maybe hundreds.. because I have had to order more than 20 different models, to finally find this to be only the 2nd one that was as comfy a fit as it looks, plus it is an Adidas, so it is quality.The problem: it was used and the box and inside of it were reallllly bad too, and they lie easily : When I ordered it, it said there was only 1 left(Which I got) , but just before returning them, I checked again, and no messages like that!!!! so my rating applies to ""This particular pair ONLY"" ... BUT THE SHOE IS A GREAT SHOE..",1.0,True,2021-07-14,,eec1d0bf-2ca6-58ad-8d26-47a2dedc95b7,24/12/2021 02:26:38,2 thing 1 true size lot shoe amazon may size 8 order 8 812 2 one comfortable one maybe hundred order 20 different model finally find 2nd one comfy fit look plus adidas qualitythe problem used box inside reallllly bad lie easily ordered said 1 leftwhich got returning checked message like rating applies particular pair shoe great shoe,2021-07
https://www.amazon.co.uk/dp/B087F4QDM3,"adidas Men's Running Shoe, Solar Yellow/Silver Metallic/Black, 8 UK",Edu,La descripcion dice para Mujeres,"the shoes are for man , not for woman, as they say in the description.",1.0,True,2021-04-04,,2e3b5d49-f527-5e4f-bb45-4f994a9965d2,24/12/2021 02:26:38,shoe man woman say description,2021-04
https://www.amazon.co.uk/dp/B08VH98L5J,Reef Little Ahi Convertible Kids Sandals UK 5-6 Leopard,Joseph&MelissaTrujillo,Don’t waste your time/money,I wanted to love these shoes for my daughter BUT they were too small. We were sent a infant size and that’s not what I purchased. When receiving these shoes off the bat I realized these were something for looks rather than looks and being comfortable for my toddler to either A dress up in and B be able to walk for hours in them without cutting in to her feet. Sadly these weren’t what I thought they were!,1.0,True,2019-09-08,,0ef9aff8-299b-5f6d-820c-978d5e15a185,24/12/2021 02:26:39,wanted love shoe daughter small sent infant size ’ purchased receiving shoe bat realized something look rather look comfortable toddler either dress b able walk hour without cutting foot sadly ’ thought,2019-09
